"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT13","WT16","WT17","WT18","WT19","WT22"
"USW00003936","MANHATTAN ASOS, KS US","2016-08-13","2.46",,,"0.00",,,,,"89","62",,"   30","   30","10.1","14.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-08-14","2.91",,,"0.00",,,,,"87","66",,"   90","   90","12.1","14.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-08-15","1.34",,,"0.00",,,,,"85","65",,"  180","  190","6.9","8.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-08-16","6.49",,,"0.00",,,,,"92","61",,"  180","  160","18.1","23.9","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-08-17","6.04",,,"0.00",,,,,"95","64",,"  220","  230","16.1","21.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-08-18","6.93",,,"0.00",,,,,"93","68",,"  200","  170","16.1","21.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-08-19","5.82",,,"1.85",,,,,"92","67",,"  260","  230","35.1","44.1","    1",,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-08-20","5.82",,,"0.00",,,,,"76","57",,"  340","  330","14.1","23.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-08-21","2.91",,,"0.00",,,,,"82","52",,"  200","  220","8.9","13.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-08-22","7.16",,,"0.00",,,,,"85","60",,"  170","  170","19.9","25.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-08-23","12.97",,,"0.00",,,,,"89","71",,"  190","  210","25.1","36.0",,,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-08-24","6.04",,,"0.00",,,,,"86","68",,"  220","  230","19.9","25.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-08-25","8.05",,,"1.39",,,,,"79","64",,"   30","  280","17.0","25.9","    1",,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-08-26","4.70",,,"1.06",,,,,"83","65",,"  240","  180","13.0","17.0","    1",,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-08-27","2.24",,,"0.36",,,,,"86","65",,"  300","  280","15.0","28.0","    1",,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-08-28","4.25",,,"0.00",,,,,"91","68",,"  170","  170","17.0","21.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-08-29","3.36",,,"0.00",,,,,"90","68",,"  120","  170","17.0","21.9","    1",,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-08-30","3.58",,,"0.02",,,,,"84","69",,"   30","   30","12.1","14.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-08-31","4.92",,,"0.06",,,,,"80","61",,"   50","   20","13.0","15.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-01","4.92",,,"0.00",,,,,"80","58",,"   90","   80","14.1","17.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-02","5.14",,,"0.00",,,,,"79","56",,"  100","  150","14.1","18.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-03","7.16",,,"0.00",,,,,"83","59",,"  170","  140","18.1","25.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-04","11.63",,,"0.01",,,,,"88","67",,"  170","  170","23.9","31.1","    1",,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-05","14.09",,,"0.00",,,,,"92","74",,"  210","  200","25.1","35.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-06","13.87",,,"0.00",,,,,"92","76",,"  210","  220","23.0","32.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-07","10.96",,,"0.03",,,,,"91","76",,"  220","  210","23.9","31.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-08","5.59",,,"0.00",,,,,"84","70",,"  210","  210","17.0","23.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-09","8.05",,,"0.00",,,,,"88","66",,"   20","   20","21.9","30.0",,,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-10","4.25",,,"0.00",,,,,"77","51",,"  350","  330","13.0","19.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-11","6.71",,,"0.00",,,,,"82","46",,"  170","  210","19.9","25.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-12","12.30",,,"0.00",,,,,"91","67",,"  210","  210","25.1","32.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-13","5.82",,,"1.36",,,,,"77","61",,"  190","  180","25.1","36.9","    1",,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-14","2.46",,,"0.72",,,,,"73","61",,"  270","   30","8.9","12.1","    1",,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-15","6.71",,,"0.00",,,,,"87","66",,"  200","  190","18.1","28.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-16","4.03",,,"0.21",,,,,"73","59",,"   60","   60","17.0","23.0","    1",,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-17","1.79",,,"0.00",,,,,"85","58",,"  260","  240","8.1","11.0","    1","    1",,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-18","5.14",,,"0.00",,,,,"87","61",,"  170","  190","14.1","18.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-19","4.92",,,"0.00",,,,,"94","63",,"  230","  200","15.0","19.9","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-20","5.37",,,"0.00",,,,,"94","65",,"  180","  210","16.1","23.9","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-21","10.51",,,"0.00",,,,,"91","75",,"  220","  200","21.0","25.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-22","10.96",,,"0.00",,,,,"92","71",,"  210","  210","21.9","28.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-23","8.50",,,"0.00",,,,,"90","60",,"  170","  180","18.1","25.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-24","8.50",,,"1.17",,,,,"87","68",,"  220","  220","23.0","29.1","    1",,"    1",,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-25","4.92",,,"0.12",,,,,"75","50",,"  350","  340","14.1","23.9","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-26","3.58",,,"0.00",,,,,"76","44",,"  270","  270","12.1","16.1",,,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-27","3.13",,,"0.00",,,,,"83","48",,"  270","  260","12.1","16.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-28","6.71",,,"0.00",,,,,"71","50",,"   30","   40","19.9","25.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-29","2.46",,,"0.00",,,,,"72","44",,"   50","   50","13.0","17.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-09-30","1.34",,,"0.00",,,,,"76","43",,"   40","   80","10.1","14.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-01","2.01",,,"0.00",,,,,"75","47",,"   80","   80","6.9","8.9","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-02","4.25",,,"0.00",,,,,"80","50",,"  130","  130","10.1","16.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-03","10.51",,,"0.00",,,,,"82","56",,"  160","  180","23.0","30.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-04","10.96",,,"0.70",,,,,"77","52",,"  170","  170","25.9","34.0","    1","    1","    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-05","3.36",,,"0.00",,,,,"78","46",,"  150","  150","14.1","19.9","    1","    1",,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-06","11.86",,,"0.37",,,,,"80","46",,"  190","  170","31.1","47.0","    1",,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-07","3.58",,,"0.00",,,,,"65","41",,"   20","   40","10.1","15.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-08","4.03",,,"0.00",,,,,"73","37",,"  210","  210","16.1","21.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-09","3.80",,,"0.00",,,,,"76","43",,"  180","  170","16.1","21.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-10","6.49",,,"0.49",,,,,"70","54",,"  170","  170","21.0","28.0","    1",,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-11","7.83",,,"0.00",,,,,"81","52",,"  160","  200","16.1","21.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-12","7.83",,,"0.00",,,,,"58","39",,"   40","   50","23.0","29.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-13","3.80",,,"0.00",,,,,"61","32",,"  180","  140","10.1","16.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-14","8.05",,,"0.00",,,,,"74","52",,"  190","  180","16.1","23.9","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-15","9.17",,,"0.00",,,,,"82","60",,"  200","  210","21.0","31.1","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-16","9.40",,,"0.00",,,,,"88","58",,"  210","  210","23.9","30.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-17","12.97",,,"0.00",,,,,"90","58",,"  210","  200","30.0","40.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-18","3.13",,,"0.00",,,,,"75","49",,"  350","  350","14.1","21.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-19","6.71",,,"0.00",,,,,"75","45",,"   70","   50","18.1","25.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-20","4.47",,,"0.08",,,,,"63","40",,"   20","  350","14.1","21.9","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-21","4.92",,,"0.00",,,,,"68","34",,"  180","  210","17.0","23.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-22","4.70",,,"0.00",,,,,"79","39",,"  220","  210","15.0","19.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-23","5.37",,,"0.00",,,,,"76","43",,"   60","   40","17.0","21.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-24","7.61",,,"0.00",,,,,"73","43",,"  100","  110","15.0","19.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-25","11.41",,,"0.30",,,,,"85","53",,"  230","  180","29.1","36.0","    1",,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-26","6.26",,,"0.49",,,,,"76","48",,"  220","  210","29.1","35.1","    1",,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-27","4.47",,,"0.00",,,,,"78","44",,"  210","  210","13.0","16.1","    1","    1",,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-28","14.09",,,"0.00",,,,,"85","57",,"  210","  220","25.9","34.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-29","11.86",,,"0.00",,,,,"85","58",,"  220","  210","29.1","36.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-30","7.61",,,"0.00",,,,,"59","49",,"   20","   40","15.0","23.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-10-31","12.75",,,"0.00",,,,,"82","50",,"  210","  210","25.1","38.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-01","2.91",,,"0.00",,,,,"81","54",,"  140","  140","14.1","19.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-02","4.92",,,"0.08",,,,,"73","56",,"   20","  210","12.1","17.0","    1",,"    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-03","2.91",,,"0.00",,,,,"75","45",,"   40","   40","14.1","18.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-04","2.01",,,"0.00",,,,,"76","40",,"  240","  220","10.1","14.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-05","4.70",,,"0.00",,,,,"76","41",,"  210","  220","14.1","19.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-06","5.14",,,"0.00",,,,,"73","45",,"  160","  160","16.1","19.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-07","3.36",,,"0.05",,,,,"60","51",,"   20","  360","6.9","10.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-08","5.82",,,"0.00",,,,,"64","43",,"   30","   30","15.0","19.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-09","2.01",,,"0.00",,,,,"62","30",,"  250","  240","8.1","12.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-10","6.49",,,"0.00",,,,,"73","28",,"  220","  220","23.0","30.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-11","10.29",,,"0.00",,,,,"62","34",,"   30","   20","21.0","25.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-12","2.01",,,"0.00",,,,,"59","26",,"  180","  220","12.1","14.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-13","6.93",,,"0.00",,,,,"67","27",,"  200","  220","21.9","28.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-14","1.79",,,"0.00",,,,,"70","37",,"  360","   20","8.1","12.1","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-15","1.57",,,"0.00",,,,,"73","32",,"   40","   40","8.1","11.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-16","9.62",,,"0.00",,,,,"85","34",,"  200","  210","23.9","32.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-17","14.32",,,"0.00",,,,,"75","49",,"  210","  210","28.0","36.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-18","10.74",,,"0.00",,,,,"50","30",,"  330","  320","21.9","36.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-19","2.24",,,"0.00",,,,,"48","22",,"  270","  280","12.1","16.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-20","6.49",,,"0.00",,,,,"59","25",,"  170","  180","21.0","25.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-21","6.04",,,"0.00",,,,,"60","30",,"  120","  120","19.9","23.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-22","9.84",,,"0.13",,,,,"63","47",,"  160","  180","21.0","27.1","    1",,,,,,,,,"    1",,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-23","6.71",,,"0.00",,,,,"48","40",,"  360","  340","14.1","21.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-24","6.71",,,"0.00",,,,,"47","38",,"  150","  140","17.0","21.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-25","3.13",,,"0.00",,,,,"55","27",,"  240","  250","10.1","14.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-26","11.41",,,"0.00",,,,,"64","26",,"  210","  220","25.1","33.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-27","15.43",,,"0.05",,,,,"60","46",,"  200","  180","30.0","44.1","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-28","9.62",,,"0.00",,,,,"60","39",,"  280","  280","17.0","23.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-29","6.04",,,"0.00",,,,,"50","33",,"  280","  320","15.0","21.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-11-30","8.05",,,"0.00",,,,,"43","28",,"  270","  270","21.0","28.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-01","3.36",,,"0.00",,,,,"49","21",,"  210","  240","13.0","14.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-02","1.79",,,"0.00",,,,,"50","17",,"   60","   50","6.9","8.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-03","3.80",,,"0.40",,,,,"41","27",,"   50","   60","13.0","15.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-04","3.13",,,"0.25",,,,,"46","25",,"  260","  270","10.1","14.1","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-05","7.16",,,"0.00",,,,,"57","25",,"  180","  180","25.9","34.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-06","5.82",,,"0.00",,,,,"41","22",,"  360","   10","17.0","25.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-07","5.59",,,"0.00",,,,,"32","18",,"   20","   30","14.1","17.0",,,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-08","4.47",,,"0.00",,,,,"29","11",,"  320","  350","13.0","19.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-09","4.03",,,"0.00",,,,,"29","8",,"  180","  160","14.1","17.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-10","6.49",,,"0.00",,,,,"39","27",,"  170","  170","17.0","21.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-11","4.70",,,"0.00",,,,,"43","20",,"   10","   20","15.0","25.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-12","3.58",,,"0.00",,,,,"39","13",,"   10","  350","10.1","15.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-13","6.71",,,"0.00",,,,,"31","11",,"   10","   10","17.0","23.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-14","4.70",,,"0.00",,,,,"30","11",,"   20","   30","14.1","19.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-15","7.16",,,"0.00",,,,,"30","22",,"  140","  170","17.0","23.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-16","8.95",,,"0.00",,,,,"34","29",,"   20","   20","15.0","21.0","    1",,,,,"    1",,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-17","9.62",,,"0.07",,,,,"30","1",,"   10","  360","17.0","25.9","    1","    1",,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-18","4.03",,,"0.00",,,,,"13","-15",,"  210","  220","13.0","15.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-19","10.07",,,"0.00",,,,,"30","-2",,"  210","  210","21.0","25.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-20","4.92",,,"0.00",,,,,"44","16",,"  210","  220","16.1","21.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-21","4.03",,,"0.00",,,,,"53","20",,"  360","   10","19.9","25.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-22","3.13",,,"0.00",,,,,"44","19",,"  220","  220","8.1","8.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-23","8.72",,,"0.01",,,,,"52","25",,"  210","  210","29.1","36.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-24","4.25",,,"0.00",,,,,"54","18",,"  120","  110","14.1","17.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-25","15.88",,,"0.21",,,,,"67","42",,"  230","  170","36.9","48.1","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-26","5.59",,,"0.00",,,,,"49","22",,"  280","  270","19.9","28.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-27","3.13",,,"0.00",,,,,"53","17",,"  210","  210","14.1","19.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-28","4.47",,,"0.00",,,,,"55","21",,"   20","   20","14.1","19.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-29","7.83",,,"0.00",,,,,"50","22",,"  330","  320","16.1","29.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-30","12.08",,,"0.00",,,,,"56","16",,"  220","  230","29.1","38.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2016-12-31","4.92",,,"0.00",,,,,"46","17",,"   10","   10","14.1","19.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-01","4.47",,,"0.00",,,,,"48","15",,"  100","   90","15.0","18.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-02","5.59",,,"0.12",,,,,"55","35",,"  360","   20","14.1","19.9","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-03","9.84",,,"0.00",,,,,"37","16",,"  330","  350","17.0","25.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-04","6.71",,,"0.03",,,,,"23","8",,"   50","   30","15.0","18.1","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-05","4.47",,,"0.03",,,,,"18","1",,"  360","   10","14.1","21.9","    1",,,,,,,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-06","2.91",,,"0.00",,,,,"18","-3",,"  220","  240","10.1","14.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-07","3.36",,,"0.00",,,,,"27","-2",,"   20","   20","8.9","12.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-08","10.29",,,"0.00",,,,,"43","3",,"  210","  200","29.1","40.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-09","7.61",,,"0.00",,,,,"50","18",,"  200","  200","23.0","29.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-10","9.62",,,"0.01",,,,,"54","27",,"  210","  330","19.9","31.1",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-11","11.18",,,"0.00",,,,,"56","20",,"   40","   40","23.9","32.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-12","7.16",,,"0.00",,,,,"26","14",,"   30","   20","13.0","19.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-13","8.05",,,"0.00",,,,,"28","17",,"   60","   50","18.1","21.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-14","3.58",,,"0.00",,,,,"34","27",,"   30","   20","8.9","11.0",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-15","6.93",,,"0.43",,,,,"33","30",,"   70","   60","13.0","15.0","    1",,,,,"    1",,"    1",,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-16","7.61",,,"0.73",,,,,"40","33",,"   50","   40","16.1","21.0","    1","    1",,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-17","4.25",,,"0.00",,,,,"46","24",,"  230","  230","12.1","15.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-18","3.36",,,"0.00",,,,,"59","21",,"  210","  190","17.0","21.9",,,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-19","4.70",,,"0.01",,,,,"48","42",,"  130","  170","12.1","15.0","    1","    1",,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-20","4.92",,,"0.00",,,,,"51","37",,"  170","  160","10.1","14.1","    1","    1","    1",,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-21","4.70",,,"0.02",,,,,"58","33",,"  200","  210","12.1","13.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-22","5.14",,,"0.00",,,,,"47","26",,"   30","   30","17.0","23.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-23","3.80",,,"0.00",,,,,"55","21",,"   80","   80","14.1","17.0","    1",,,,,,,,,,,,,,,
"USW00003936","MANHATTAN ASOS, KS US","2017-01-24","10.74",,,"0.00",,,,,"63","34",,"  130","  120","21.0","25.9","    1",,,,,,,"    1",,,,,,,,
